Date,DJI,AXP,MMM,ATT,BA,CAT,CISCO,DD,XOM,GE,GS,HD,IBM,INTC,JNJ,JPM,MRK,MCD,MSFT,NKE
16/03/2012,13232.6,56.55,89.56,31.59,75.2,113.58,20.03,53.38,86.44,20.2,122.93,49.05,206.01,27.73,65.12,44.57,38.03,97.66,32.6,55.61
19/03/2012,13239.1,57.27,89.74,31.65,75.4,113.73,20.14,53.25,86.99,20.21,124.3,48.83,205.72,27.74,65.21,45,37.89,97.73,32.2,56.06
20/03/2012,13170.2,56.91,89.35,31.79,75.14,110.76,20.57,52.71,86.6,20.07,126.02,49.38,204.25,27.75,64.96,45.38,37.76,97.65,31.99,55.87
21/03/2012,13124.6,57.05,88.91,31.84,75.01,109,20.5,52.61,86.01,20.07,125.99,49.79,204.69,27.78,64.76,45.12,37.7,96.72,31.91,55.22
22/03/2012,13046.1,57.29,88.57,31.71,73.92,106.43,20.38,52.22,85.33,19.85,124.74,49.68,205.49,27.9,64.46,44.65,37.6,95.8,32,55.5
23/03/2012,13080.7,57.25,88.46,31.52,73.97,107.83,20.53,52.63,85.55,19.78,126.18,49.54,205.48,27.88,64.55,45.16,38,95.55,32.01,53.71
26/03/2012,13241.6,58.66,89.12,31.79,75.18,108.75,20.84,53.25,87.03,20.05,128.07,50.13,207.77,28.19,65.17,46.17,38.66,96.97,32.59,54.28
27/03/2012,13197.7,58.22,89.14,31.64,74.81,108.06,20.91,53.32,86.62,20.04,126.33,50.04,207.18,28.19,65.4,45.89,38.8,97.34,32.52,53.94
28/03/2012,13126.2,59.06,88.45,31.36,74.33,104.26,21.08,52.95,85.86,20.01,126.36,49.91,207.29,27.8,65.62,46.27,38.31,97.08,32.19,53.62
29/03/2012,13145.8,57.89,88.77,31.21,74.08,106.02,21.03,52.75,86.08,19.95,123.76,49.91,208.27,28.16,65.54,45.67,38.01,97.64,32.12,53.92
30/03/2012,13212,57.86,89.21,31.23,74.37,106.52,21.15,52.9,86.73,20.07,124.37,50.31,208.65,28.12,65.96,45.98,38.4,98.1,32.26,54.22
2/04/2012,13264.5,58.01,89.23,31.45,75.17,107.25,21.19,53.39,87.07,20.02,124.9,49.99,209.47,28.38,66.21,46.13,38.51,98.36,32.29,54.51
3/04/2012,13199.6,58.39,88.79,31.43,74.65,106.21,20.82,53.3,85.83,19.96,122.71,50,209.5,28.11,65.88,45.42,38.72,99.4,31.94,54.94
4/04/2012,13074.8,57.37,87.84,31.57,73.67,106.26,20.36,52.63,84.98,19.74,119.96,49.85,206.05,27.93,65.39,44.41,38.9,97.48,31.21,54.74
5/04/2012,13060.1,58.1,87.27,30.94,73.59,105.87,20.22,52.7,84.82,19.49,118,50.62,205.47,28.07,65.34,44.34,38.88,98.62,31.52,55.2
9/04/2012,12929.6,57.16,86.33,30.64,72.43,103.57,19.96,51.95,83.88,19.2,117.02,50.58,204.94,27.76,64.92,43.89,38.73,98.88,31.1,55.34
10/04/2012,12715.9,56.18,84.58,30.13,70.6,100.43,19.55,51.05,82.17,18.74,114.56,49.36,202.33,27.45,64.2,42.96,38.45,97.67,30.47,53.23
11/04/2012,12805.4,56.95,85.35,30.45,71.77,101.75,20.02,51.45,82.7,19.01,115.93,49.75,202.58,27.85,64.13,44.01,38.48,98.56,30.34,54.12
12/04/2012,12986.6,58.04,86.86,30.84,73.5,106.44,20.06,52.41,83.6,19.3,120.39,50.63,205.32,28.48,64.15,44.84,38.26,97.64,30.98,54.32
13/04/2012,12849.6,57.28,85.69,30.54,72.92,105.89,19.85,52.02,82.95,18.88,115.09,50.96,202.8,28.09,63.54,43.21,37.78,96.97,30.81,54.4
16/04/2012,12921.4,57.83,86.4,30.61,72.68,106.74,19.72,52.72,84.01,18.9,117.73,51.69,202.72,28.4,63.98,43.33,37.95,96.58,31.08,54.7
17/04/2012,13115.5,58.18,87.45,30.89,74.09,108.41,20.08,53.4,85.45,19.34,116.86,52.03,207.45,28.47,64.22,43.9,38.51,97.11,31.44,54.92
18/04/2012,13032.8,58.04,87.13,30.75,73.71,109.21,20.06,53.27,85.75,19.1,115.33,51.81,200.13,27.95,63.26,43.29,38.4,97.34,31.14,55.28
19/04/2012,12964.1,57.57,86.8,30.74,73.1,107.36,19.9,52.61,85.28,19.14,113.6,51.56,199.51,27.69,63.03,43.22,38.36,95.28,31.01,54.8
20/04/2012,13029.3,57.45,87.48,30.86,73.55,107.73,19.91,52.62,85.3,19.36,112.44,51.46,199.6,27.6,63.71,42.72,38.73,95.94,32.42,55.38
23/04/2012,12927.2,57.32,87.13,30.61,72.86,106.9,19.68,51.82,85.69,19.07,111.75,51.1,198.62,27.45,63.37,42.85,38.27,95.19,32.12,54.88
24/04/2012,13001.6,57.63,88.49,31.72,73.21,108.4,19.42,52.68,86.31,19.54,114.11,51.23,200,27.31,63.77,43.28,38.27,94.59,31.92,53.38
25/04/2012,13090.7,58.91,88.8,31.74,77.08,103.44,19.49,53.8,86.85,19.45,113.98,51.91,203.57,27.86,64.43,43.16,38.43,95.22,32.2,54.52
26/04/2012,13204.6,59.59,89.32,32.44,76.99,104.39,19.6,53.74,86.07,19.62,114.56,51.87,205.58,28.22,64.75,43.8,38.47,95.83,32.11,55.18
27/04/2012,13228.3,60.17,89.36,32.67,77.27,104.56,19.98,53.72,86.08,19.78,114.41,51.95,206.81,28.38,64.84,43.34,38.46,97.38,31.98,55.32
30/04/2012,13213.6,60.21,89.36,32.91,76.8,102.77,20.16,53.46,86.34,19.58,115.15,51.79,207.08,28.4,65.1,42.98,39.24,97.45,32.02,55.94
1/05/2012,13279.3,60.97,89.6,33.06,77.25,102.11,19.98,53.71,87.04,19.8,115.33,52.32,208,28.95,65.22,43.79,39.37,97.2,32.01,55.65
2/05/2012,13268.6,61.05,89.52,33.04,77.26,102.63,19.84,53.67,86.2,19.77,113.77,52.71,208.06,29.18,65.33,43.2,39.29,97.51,31.8,57.14
3/05/2012,13206.6,60.86,89.39,33.11,76.83,100.67,19.72,53.26,85.65,19.61,111.53,52.47,207.24,28.56,65.34,43.01,39.17,97.04,31.76,57.2
4/05/2012,13038.3,60.1,88.67,32.86,75.84,98.44,19.12,52.89,84.57,19.34,108.99,51.96,204.99,27.9,64.74,41.75,38.84,95.87,30.98,55.9
7/05/2012,13008.5,60.1,88.01,33,75.96,97.19,19.08,52.74,84.48,19.32,110.04,51.39,203.75,27.76,64.8,41.78,38.54,95.51,30.65,55.71
8/05/2012,12932.1,59.89,87.56,33.04,75.4,96.49,18.71,52.68,84.02,19.25,109.37,50.62,201.48,27.37,64.98,41.38,38.63,93.55,30.5,54.36
9/05/2012,12835.1,59.46,87.27,32.81,74.05,95.99,18.78,52.09,83.31,18.91,107.29,50.11,201.23,27.19,64.28,40.64,38.09,91.93,30.76,54.08
10/05/2012,12855,59.42,87.13,33.13,73.8,95.44,16.81,52.02,82.84,19.09,106.32,50.62,200.6,27.24,64.57,40.74,38.39,91.87,30.74,53.78
11/05/2012,12820.6,59.64,86.73,33.59,73.56,95.5,16.5,51.57,83.1,19.01,102.13,50.34,201.17,27.63,64.34,36.96,38.03,91.9,31.16,54.13
14/05/2012,12695.4,58.42,85.83,33.53,73.12,93.6,16.7,50.84,82.12,18.6,99.77,49.88,199.44,27.02,63.93,35.79,38.22,90.88,30.68,53.74
15/05/2012,12632,57.94,85.78,33.35,72.58,92.68,16.54,50.15,81.79,18.4,99.87,48.67,199.04,26.88,63.61,36.24,37.74,91.01,30.21,53.61
16/05/2012,12598.6,57.39,85.35,33.19,72.35,91.86,16.69,49.85,82.17,19,98.2,48.77,199.73,26.5,63.71,35.46,38.23,91.43,29.9,53.5
17/05/2012,12442.5,55.65,84.34,33.29,69.73,87.8,16.55,48.84,81.91,18.88,97.08,47.02,197.89,26.19,63.55,33.93,38.03,89.62,29.72,52.17
18/05/2012,12369.4,55.4,83.51,33.66,69.15,88.68,16.47,47.97,81.47,18.95,95.49,47.05,195.88,26.07,63.35,33.49,37.82,89.85,29.27,52.72
21/05/2012,12504.5,56.33,84.46,33.63,71.78,91.98,16.67,48.87,82.04,19.12,96.51,47.61,197.76,26.15,63.47,32.51,37.6,91.27,29.75,53.62
22/05/2012,12502.8,56.35,84.13,33.54,71.48,91.49,16.73,48.58,81.95,19.18,97.53,48.26,196.82,26.03,63.52,34.01,37.46,91.34,29.76,54.22
23/05/2012,12496.2,55.97,84.8,33.36,71.57,92.47,16.69,48.73,82.04,19.18,98.04,48.74,196.12,25.44,63.27,34.26,37.34,91.48,29.11,53.76
24/05/2012,12529.8,56.34,84.98,33.64,71.39,91.42,16.39,48.66,82.61,19.25,96.86,49.71,196.09,25.65,63.1,33.97,37.6,91.53,29.07,53.74
25/05/2012,12454.8,55.81,84.78,33.69,70,89.94,16.33,48.4,82.08,19.2,96.7,49.44,194.3,25.74,62.51,33.5,37.55,91.05,29.06,54.4
29/05/2012,12580.7,56.56,85.73,33.94,70.4,92.52,16.59,49.17,81.93,19.35,97.86,49.78,196.46,26.09,62.59,33.63,37.59,90.9,29.56,55.46
30/05/2012,12419.9,55.46,84.45,33.84,69.39,90.18,16.39,48.43,79.79,19.04,94.61,49.71,194.53,26.13,62.21,32.96,37.4,90.11,29.34,54.3
31/05/2012,12393.5,55.83,84.41,34.17,69.61,87.62,16.33,48.26,78.63,19.09,95.7,49.34,192.9,25.84,62.43,33.15,37.58,89.34,29.19,54.09
1/06/2012,12118.6,53.43,82.85,33.9,67.24,85.52,15.96,47.21,77.92,18.54,92.64,47.96,189.08,25.14,61.78,31.93,37.18,86.71,28.45,52.3
4/06/2012,12101.5,53.51,82.62,34.15,67.5,83.26,16.11,47.02,77.83,18.15,91,48.76,188.54,25.04,62.34,31,37.46,86.32,28.55,52.35
5/06/2012,12128,53.98,82.51,34.06,67.58,83.65,16.12,47.34,77.6,18.24,92.21,48.92,189.2,25.43,62.21,31.99,37.5,87.08,28.5,52.76
6/06/2012,12414.8,55.38,84.63,34.56,69.02,86.66,16.68,48.63,80.18,18.88,94.96,50.6,193.99,26.07,62.8,33.07,37.9,88.66,29.35,53.54
7/06/2012,12461,55.24,85.5,34.16,69.95,87.14,16.58,49.03,80.69,19,94,51.24,194.44,25.94,62.8,32.81,38.33,88.38,29.23,53.68
8/06/2012,12554.2,55.86,86,34.55,69.94,87.6,16.73,49.5,80.84,19.2,94.54,52.35,195.14,26.41,62.98,33.68,38.46,87.75,29.65,54.32
11/06/2012,12411.2,55.1,85.18,34.59,70.11,85.19,16.48,48.66,80.27,19.11,92.8,51.35,192.51,25.98,62.12,32.82,38.47,86.59,28.9,53.73
12/06/2012,12573.8,56.48,86.73,34.98,72.58,87.05,16.79,49.89,81.26,19.48,94.04,52.24,194.55,26.52,63.08,33.77,38.85,87.51,29.29,53.8
13/06/2012,12496.4,55.1,86.13,34.98,72.06,85.29,16.66,49.11,80.63,19.37,92.72,50.97,193.1,26.54,64.45,34.3,38.4,87.97,29.13,51.11
14/06/2012,12651.9,55.05,86.86,35.69,71.85,85.89,16.92,49.55,82.13,19.72,93.82,52.16,195.1,26.98,65.45,34.65,38.79,89.72,29.34,50.01
15/06/2012,12767.2,56.28,87.44,35.71,71.99,86.93,17.1,50.24,83.22,20,95.66,51.87,199.1,27.34,66.01,35.03,38.94,90.5,30.02,50.88
18/06/2012,12741.8,55.85,87.31,35.63,71.9,86.74,17.14,50.32,83.11,19.75,93.63,52.32,198.29,27.42,66.3,34.62,38.85,90.24,29.84,50.7
19/06/2012,12837.3,56.94,87.82,35.47,72.92,88.84,17.18,51.06,84.48,20,96.37,52.97,198.93,27.51,66.72,35.38,39.23,89.6,30.7,50.77
20/06/2012,12824.4,57.44,87.54,35.41,73.01,87.17,17.51,51.04,84.97,20.1,96.55,52.83,198.78,27.64,67,36.45,39.21,88.65,30.93,50.6
21/06/2012,12573.6,56.32,86.73,35.03,71.37,84.98,16.92,49.54,82.11,19.53,93.9,51.26,193.39,26.71,66.39,35.51,39.45,87.64,30.14,49.33
22/06/2012,12640.8,56.79,86.83,35.17,71.96,84.96,17.13,49.96,82.11,19.81,93.63,52.02,193.7,26.94,66.63,35.99,40.18,88.35,30.7,49.7
25/06/2012,12502.7,56.05,85.85,34.95,71.05,82.89,16.94,49.29,81.24,19.52,91.22,51.52,192.86,26.05,66.5,35.32,39.78,88.12,29.86,48.73
26/06/2012,12534.7,56.11,86.18,34.98,70.93,82.73,16.82,48.83,82.4,19.8,91.03,51.88,191.95,26,66.42,35.71,40.06,89.1,30.02,49.22
27/06/2012,12627,56.88,87.16,35.19,71.87,82.25,16.73,49.62,83.2,20.13,93.27,51.55,193,26.22,66.84,36.78,40.53,88.33,30.17,49.06
28/06/2012,12602.3,56.69,87.16,35.39,71.58,82.63,16.48,49.69,83.1,20.2,93.49,51.69,191.4,25.83,66.94,35.88,40.68,88.18,29.91,48.44
29/06/2012,12880.1,58.21,89.6,35.66,74.3,84.91,17.17,50.57,85.57,20.84,95.86,52.99,195.58,26.65,67.56,35.73,41.75,88.53,30.59,43.89
2/07/2012,12871.4,59.05,89.28,36.2,73.18,83.68,17.08,49.43,85.34,20.49,97.13,53.01,195.83,26.66,68,36.28,41.85,88.08,30.56,44.42
3/07/2012,12943.7,59.41,89.7,36,74.27,86.46,17.15,49.59,86.28,20.43,98.6,51.65,195.93,26.86,68.04,35.88,41.81,88.58,30.76,45.24
5/07/2012,12896.7,59.25,89.57,35.77,74.44,86.79,16.94,49.61,85.57,20.33,95.92,52.11,195.29,26.55,67.78,34.38,41.63,89.3,30.7,46.1
6/07/2012,12772.5,58.63,88.99,35.44,73.69,84.61,16.77,48.9,84.8,20,95.47,52.15,191.41,26.16,67.64,33.9,41.51,89.66,30.18,45.69
9/07/2012,12736.3,58.41,88.96,35.54,74.03,83.14,16.65,47.47,83.65,20.04,94.47,52.12,189.67,26.17,67.78,33.96,42.13,89.8,30,45.14
10/07/2012,12653.1,58.39,88.25,35.44,73.22,80.27,16.41,47.65,83.11,19.62,94.25,52.22,186.26,25.56,67.88,34.25,41.37,90.25,29.74,45.64
11/07/2012,12604.5,58.08,87.85,35.26,71.52,79.74,16.38,47.14,84.38,19.68,95.13,51.67,185.25,25.39,67.9,34.59,41.21,89.53,29.3,46.13
12/07/2012,12573.3,56.93,86.41,34.87,71.71,79.64,15.98,46.85,84.12,19.44,94.02,51.55,183.09,24.74,67.71,34.04,42.91,91.93,28.63,45.91
13/07/2012,12777.1,57.93,87.59,35.35,73.51,82.07,16.31,47.63,85.47,19.77,97.43,52.09,186.01,25.25,68.61,36.07,43.47,92.29,29.39,46.98
16/07/2012,12727.2,58.64,88.1,35.42,72.97,81.15,16.19,47.57,85.05,19.59,97.68,51.45,184.79,25.13,68.45,35.09,43.35,91.65,29.44,46.51
17/07/2012,12805.5,58.68,88.98,35.82,73.11,81.91,16.23,48.35,85.73,19.72,97.98,50.72,183.65,25.38,69,34.99,44.19,91.89,29.66,46.38
18/07/2012,12908.7,58.29,90.87,36.19,73.89,82.52,16.7,48.92,86.21,19.84,96.51,50.91,188.25,26.21,69.37,34.96,43.94,92.22,30.45,47.32
19/07/2012,12943.4,56.23,90.83,35.48,74.86,82.63,16.68,49.2,86.21,19.8,95,50.96,195.34,26.06,69.53,34.46,43.94,92.76,30.66,47.63
20/07/2012,12822.6,55.81,89.99,35.29,73.89,80.95,16.36,48.87,85.95,19.87,94.16,50.7,192.45,25.52,68.63,33.9,43.41,91.58,30.12,46.54
23/07/2012,12721.5,55.73,89.36,35.38,72.91,81.58,16.07,48.71,85.21,20.09,93.16,50.96,190.83,25.26,68.11,34.44,43.27,88.94,29.28,46.42
24/07/2012,12617.3,55.63,88.24,34.63,72.03,81.43,15.12,47.74,84.58,19.97,94.47,51.17,190.34,25,67.35,34.73,42.69,88.06,29.15,46.48
25/07/2012,12676.1,56.05,88.75,35.33,74.03,82.6,15.42,48.16,85.24,20,95.96,51.07,191.08,25.13,67.53,35.17,42.62,88.04,28.83,46.76
26/07/2012,12887.9,57.76,90.59,36.3,74.91,83.3,15.38,48.77,86.52,20.56,98.06,52.91,193.95,25.5,68.74,35.81,43.33,89,29.16,48.29
27/07/2012,13075.7,58.53,91.71,37.14,75.51,86.16,15.69,49.71,87.45,20.92,101.64,53.71,196.39,26.02,69.52,36.89,45.1,89.19,29.76,48.52
30/07/2012,13073,58.29,91.28,37.43,74.86,85.69,15.87,49.67,87.56,20.8,100.88,53.25,196.68,25.76,69.45,36.14,44.48,89.33,29.64,47.92
31/07/2012,13008.7,57.71,91.23,37.92,73.91,84.21,15.95,49.7,86.85,20.75,100.9,52.18,195.98,25.7,69.22,36,44.17,89.36,29.47,46.68
1/08/2012,12976.1,56.8,91.2,37.64,72.77,82.65,15.98,49.94,86.91,20.73,100.09,51.68,195.18,25.93,69.38,36,44.28,89.43,29.41,46.5
2/08/2012,12878.9,56.49,90.08,37.54,71.99,83.12,15.74,49.02,85.88,20.52,97.81,51.39,194.45,25.91,68.45,35.17,43.91,89.59,29.19,46.27
3/08/2012,13096.2,57.61,91.7,37.58,72.81,85.02,16.35,49.47,87.55,20.96,100.98,52.29,198.52,26.23,69.12,36.09,44.15,89.59,29.75,47.28
6/08/2012,13117.5,57.1,91.41,37.61,72.89,86.35,16.69,50.16,87.45,20.97,102.02,52,198.76,26.31,68.84,36.3,44.49,89.69,29.95,47.76
7/08/2012,13168.6,57.64,91.7,37.44,74.46,87.22,17.14,50.36,87.92,21.12,103.24,52.4,199.93,26.5,68.29,37.01,44,89.01,30.26,48.08
8/08/2012,13175.6,57.91,91.63,37.43,74.6,87.22,17.16,50.3,88.28,21.01,102.5,52.79,199.03,26.6,68.35,37.16,44.06,87.53,30.33,47.95
9/08/2012,13165.2,56.47,91.59,37.23,74.28,88.4,17.7,50.54,88.2,21.06,103.6,53.15,198.42,26.7,68.32,36.92,44.28,87.15,30.5,47.53
10/08/2012,13208,55.85,92.29,37.49,74.21,88.94,17.54,51.08,88.44,21.1,103.02,53.06,199.29,26.88,68.64,36.97,44.57,88.2,30.42,47.25
13/08/2012,13169.4,56.13,92.4,37.39,74.19,88.61,17.34,50.23,88.14,20.99,103.61,52.82,199.01,26.69,68.46,36.99,44.42,87.9,30.39,47.92
14/08/2012,13172.1,56.08,92.3,37.25,73.81,87.87,17.17,50.14,88.2,20.94,103.26,54.71,198.29,26.48,68.64,37.1,44.41,88.12,30.13,47.46
15/08/2012,13164.8,56.66,92.54,37.1,73.07,87.61,17.35,50.28,88,20.96,103.13,55,198.4,26.27,68.35,37.07,44.06,87.81,30.2,47.11
16/08/2012,13250.1,57.37,93.74,37.24,73.64,88.59,19.02,50.56,88.67,21.05,103.49,56.31,200.84,26.59,68.2,37.1,43.94,87.46,30.78,47.39
17/08/2012,13275.2,57.59,94.24,37.17,73.91,90.01,19.06,50.65,88.4,21,103.6,56.73,201.22,26.33,67.8,36.98,43.34,87.36,30.9,48.13
20/08/2012,13271.6,56.9,93.89,36.89,73.83,90.44,18.94,50.56,87.95,20.93,105.28,56.57,200.5,26.23,67.7,37.37,43.75,88.17,30.74,47.88
21/08/2012,13203.6,56.6,93.21,36.59,73.27,90.29,19.16,50.4,87.46,20.85,105.32,56.32,198.65,26.11,67.78,38.04,42.94,88.52,30.8,47.92
22/08/2012,13172.8,56.82,92.68,36.56,72.8,88.72,19.22,50.79,87.73,20.78,104.67,56.64,197.25,25.73,67.75,37.83,42.91,88.55,30.54,47.88
23/08/2012,13057.5,56.42,91.98,36.56,70.36,87.63,19.12,50.24,87.31,20.64,104.08,56.55,195.7,25.04,67.74,37.23,42.8,88.25,30.26,47.72
24/08/2012,13158,57.49,92.83,36.95,71.09,87.47,19.2,50.35,88.05,20.8,104.96,56.96,197.77,24.91,67.6,37.17,43.12,88.92,30.56,48.43
27/08/2012,13124.7,57.42,92.59,36.87,71.38,86.63,19.36,49.95,87.74,20.85,105.12,56.67,195.69,24.84,67.49,37.23,43.05,89.54,30.69,48.22
28/08/2012,13103,57.56,92.3,36.64,71.52,86.01,19.22,49.8,88.1,20.81,105.03,56.53,194.87,25,67.51,37.13,42.83,89.14,30.63,49.44
29/08/2012,13107.5,57.42,92.43,36.82,71.44,86.09,19.2,49.94,87.9,20.82,105.53,56.84,195.08,24.67,67.37,37.3,43.06,89.65,30.65,49.34
30/08/2012,13000.7,57.17,91.76,36.69,70.82,84.47,18.9,49.58,87.2,20.64,104.72,56.62,193.37,24.27,67.21,36.9,43.12,88.7,30.32,48.88
31/08/2012,13090.8,58.3,92.6,36.64,71.4,85.33,19.08,49.75,87.3,20.71,105.72,56.75,194.85,24.83,67.43,37.14,43.05,89.49,30.82,48.68
4/09/2012,13035.9,58.61,91.68,36.81,70.87,82.66,19,48.83,87.12,20.51,106.41,56.79,194.54,24.42,67.26,37.01,43.25,89.05,30.38,48.63
5/09/2012,13047.5,57.19,91.75,36.93,71.92,82.75,18.9,48.78,87.33,20.65,109.94,56.54,195.04,24.39,67.27,37.11,43.44,89.06,30.39,48.68
6/09/2012,13292,57.41,93.28,37.44,72.82,84.79,19.72,49.85,88.99,21.31,113.54,57.65,199.1,25.1,67.84,38.69,44.24,90.67,31.34,49.73
7/09/2012,13306.6,57.73,92.82,37.3,72.89,88.1,19.56,50.56,89.92,21.59,116.33,57.26,199.5,24.19,67.88,39.3,44.05,91.02,30.95,49.64
10/09/2012,13254.3,57.52,90.67,37.42,71.08,87.1,19.15,50.63,89.48,21.48,114.68,57.3,200.95,23.26,68.18,38.76,44.26,91.3,30.72,50.02
11/09/2012,13323.4,57.23,91.17,37.62,71.27,88.6,19.04,51.05,89.62,21.59,116.69,56.72,203.27,23.34,68.2,39.6,44.33,91.2,30.79,49.84
12/09/2012,13333.4,57.27,90.81,37.72,70.96,89.12,19.08,50.23,89.55,21.89,118.24,57.05,203.77,23.19,68.15,39.92,44.53,90.82,30.78,50.42
13/09/2012,13539.9,59.05,92.06,38.15,71.58,90.68,19.36,51.13,91.23,22.02,120.67,58.3,206.36,23.36,68.99,41.4,44.66,91.57,30.94,49.6
14/09/2012,13593.4,59.27,93.98,37.26,71.28,93.17,19.49,52.24,92.3,22.11,121.36,59.46,206.81,23.37,68.47,41.57,43.62,91.7,31.21,48.32
17/09/2012,13553.1,59.18,93.78,37.6,69.92,91.99,19.16,51.69,91.91,22.05,119.9,58.91,207.15,23.31,68.25,41.19,44,92.14,31.21,48.98
18/09/2012,13564.6,58.67,93.43,37.66,70.45,93.07,19.04,51.27,91.65,22.24,119.88,58.86,207.07,23.37,68.55,41.26,44.08,93.08,31.18,48.86
19/09/2012,13578,58.67,93.63,37.76,69.9,93.94,19.12,51.62,90.57,22.43,119.02,59.47,206.43,23.15,68.6,41.34,44.51,92.83,31.05,48.83
20/09/2012,13596.9,58.34,93.58,37.94,69.85,92.54,19.11,51.87,91.52,22.43,117.63,59.28,206.18,23.18,68.9,41.25,44.89,93.15,31.45,48.36
21/09/2012,13579.5,57.86,93.21,38.08,69.97,91.72,18.9,51.8,91.92,22.53,116.72,59.42,205.98,23.12,69.06,40.88,44.91,93.71,31.19,48.26
24/09/2012,13558.9,57.67,93.73,38.25,70.03,90.87,18.8,51.19,91.88,22.36,116.6,59.39,205.29,22.8,69,41.23,45.14,93.71,30.78,47.66
25/09/2012,13457.6,57.13,92.83,38.06,69.38,87.01,18.66,50.45,91.74,22.31,113.5,59.72,204.98,22.54,69.32,40.55,45.11,92.86,30.39,47.54
26/09/2012,13413.5,56.14,92.59,38.08,70.25,86.95,18.58,50.5,91.23,22.1,113.08,59.17,204,22.64,69,40.24,45.01,93.2,30.16,47.74
27/09/2012,13486,56.57,92.82,37.99,70.1,86.92,18.8,50.84,91.8,22.73,115.23,59.88,205.91,23.08,69.01,40.68,45.23,93.27,30.16,48
28/09/2012,13437.1,56.86,92.42,37.7,69.6,86.04,19.1,50.27,91.45,22.71,113.68,60.37,207.45,22.66,68.91,40.48,45.1,91.75,29.76,47.46
1/10/2012,13515.1,57.73,93.29,37.75,70.01,85.47,19.04,50.36,91.8,22.81,116.86,60.57,210.47,22.76,69.13,40.97,45.22,91.99,29.49,47.78
2/10/2012,13482.4,57.18,93.54,37.81,69.53,85.47,18.87,49.5,91.72,22.79,117.25,60.33,209.84,22.84,68.96,40.92,45.47,90.93,29.66,47.48
3/10/2012,13494.6,57.4,93.78,38.17,69.86,85.28,18.93,49.44,91.7,22.91,117.91,61.77,210.51,22.55,69,40.86,45.78,90.35,29.86,46.9
4/10/2012,13575.4,58.37,94.43,38.34,69.94,85.96,18.9,49.75,92.22,22.95,119.9,61.74,210.39,22.46,69.27,41.82,46.12,91.03,30.03,47.94
5/10/2012,13610.2,58.56,94.96,37.86,70.89,85.43,18.86,50.35,92.55,23.12,119.31,63.2,210.59,22.68,69.65,41.71,46.28,91,29.85,47.61
8/10/2012,13583.7,58.82,95.37,37.66,70.57,85.44,18.9,50.26,92.68,22.92,119.46,61.88,209.82,22.51,69.44,41.66,46.34,91.54,29.78,47.5
9/10/2012,13473.5,58.24,93.94,37.14,70.64,84.75,18.8,49.5,92.13,22.62,119.63,60.95,207.99,21.9,68.41,41.38,46.17,92.11,29.28,47.24
10/10/2012,13345,57.97,93.28,36.92,70.34,83.16,18.31,49.12,91.03,22.43,120.08,59.74,205.82,21.76,68.22,41.77,45.6,92.4,28.98,47.11
11/10/2012,13326.4,58.47,92.83,36.26,70.83,82.85,18.26,48.78,91.17,22.51,121.99,59.01,205.76,21.68,67.97,42.1,45.45,92.36,28.95,47.45
12/10/2012,13328.9,57.89,92.75,35.63,71.85,82.82,18.4,48.69,91.03,22.48,120.2,59.56,207.8,21.48,67.97,41.62,45.62,92.51,29.2,47.21
15/10/2012,13424.2,57.59,92.79,35.21,72.25,82.81,18.55,49.01,91.51,22.64,124.5,60.65,208.93,21.73,68.6,42.38,46.59,93.5,29.51,47.8
16/10/2012,13551.8,58.63,94.23,35.4,73.48,84.96,18.85,49.74,92.38,22.64,123.22,60.86,211,22.35,69.55,42.83,47.17,94.09,29.49,48.62
17/10/2012,13557,59.37,94.81,35.72,73.63,86.63,18.7,49.85,93.39,22.91,124.92,61.39,200.63,21.79,71,43.32,47.39,93.68,29.59,48.78
18/10/2012,13548.9,57.61,94.74,36.02,74.26,86.62,18.6,50.42,93.48,22.81,125.15,61.8,194.96,21.67,72.52,43.01,47.96,92.86,29.5,48.78
19/10/2012,13343.5,56.86,92.94,35.32,74.01,83.86,18.04,49.34,92.15,22.03,123.62,61.89,193.36,21.26,71.86,42.32,47.03,88.72,28.64,48.22
22/10/2012,13345.9,56.74,92.53,35.26,73.7,85.08,18.19,49.76,92.19,21.7,122.77,62.04,194.4,21.46,71.78,42.09,46.48,88.45,28,47.24
23/10/2012,13102.5,55.38,88.73,35,72.82,83.58,18.01,45.25,90.18,21.28,119,61.75,191.25,21.59,70.89,41.33,45.89,87.96,28.05,46.41
24/10/2012,13077.3,55.23,88.39,34.71,72.71,82.73,17.38,44.91,89.88,21.26,119.77,61.28,190.72,21.46,70.74,41.71,45.88,87.28,27.9,46.44
25/10/2012,13103.7,55.44,87.81,34.5,71.54,83.53,17.2,45.17,90.43,21.26,119.72,60.48,191.6,21.69,71.14,41.67,46.3,87.33,27.88,45.66
26/10/2012,13107.2,55.75,88.03,34.63,71.11,84.25,17.29,45.18,90.62,21.11,119.44,60.04,193.27,21.95,70.9,41.16,46.15,86.71,28.21,45.58
31/10/2012,13096.5,55.97,87.6,34.59,70.44,84.81,17.14,44.52,91.17,21.06,122.39,61.38,194.53,21.63,70.82,41.68,45.63,86.8,28.54,45.69
1/11/2012,13232.6,56.85,89.25,35.09,70.79,87.65,17.5,45,91.6,21.34,124.85,62.26,197.15,22.26,71.5,42.84,45.94,86.8,29.52,47.68
